root,f_name,f_number,zp,mw_corr,mw_ebv,nobj,e10,e50,e90
abells1063-grizli-v7.0-fix,f775w_tot_1,238,0.736951,1.0181843,0.0106,1454,16.746956,24.222776,55.066715
abells1063-grizli-v7.0-fix,f814w_tot_1,239,0.737001,1.0169902,0.0106,1611,1.7836475,2.5545485,8.026059
abells1063-grizli-v7.0-fix,f850lp_tot_1,240,0.762487,1.013838,0.0106,1596,23.676477,32.53924,59.777077
ceers-full-grizli-v7.0-fix,f105w_tot_1,202,0.933203,1.0061274,0.0061,15928,5.880602,15.21606,34.07692
ceers-full-grizli-v7.0-fix,f115w_tot_1,364,0.866831,1.0052129,0.0061,73519,2.132542,3.1004412,6.6672754
ceers-full-grizli-v7.0-fix,f125w_tot_1,203,0.944263,1.0045743,0.0061,74690,10.92586,16.484446,25.904938
ceers-full-grizli-v7.0-fix,f140w_tot_1,204,0.958677,1.0038396,0.0061,65917,19.421993,28.873608,44.372704
ceers-full-grizli-v7.0-fix,f150w_tot_1,365,0.864292,1.0033835,0.0061,69520,2.672568,3.8946536,6.54834
ceers-full-grizli-v7.0-fix,f160w_tot_1,205,0.973271,1.0032372,0.0061,74824,9.6303835,13.707204,22.18838
ceers-full-grizli-v7.0-fix,f182m_tot_1,370,0.900831,1.0024585,0.0061,10992,3.1142747,4.885082,8.756558
ceers-full-grizli-v7.0-fix,f200w_tot_1,366,0.897325,1.0022272,0.0061,69675,2.0236516,3.0695329,5.257329
ceers-full-grizli-v7.0-fix,f210m_tot_1,371,0.917713,1.002048,0.0061,11511,3.3852599,5.393146,11.512362
ceers-full-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0014297,0.0061,72322,1.7440215,2.5346065,4.4370594
ceers-full-grizli-v7.0-fix,f356w_tot_1,376,1.080871,1.0002645,0.0061,74706,1.6013302,2.3315566,4.693996
ceers-full-grizli-v7.0-fix,f410m_tot_1,383,1.121881,1.0,0.0061,69345,3.7709627,4.9305406,8.034491
ceers-full-grizli-v7.0-fix,f435w_tot_1,233,1.058617,1.023508,0.0061,61078,4.0275846,6.260318,10.669881
ceers-full-grizli-v7.0-fix,f444w_tot_1,377,1.16145,1.0000001,0.0061,73032,2.4038734,3.8636954,6.4288473
ceers-full-grizli-v7.0-fix,f606w_tot_1,236,0.905724,1.0159616,0.0061,76096,4.554779,6.3784738,10.359966
ceers-full-grizli-v7.0-fix,f606wu_tot_1,214,0.893898,1.0160595,0.0061,2688,16.493364,21.756456,42.973267
ceers-full-grizli-v7.0-fix,f814w_tot_1,239,0.851871,1.0097431,0.0061,76141,4.8975787,6.7327404,11.934877
ceers-full-grizli-v7.2-fix,f1000w_tot_1,397,1.88995,1.0,0.0061,3295,34.853783,46.52505,88.60464
ceers-full-grizli-v7.2-fix,f105w_tot_1,202,0.928812,1.0061274,0.0061,15938,5.9070535,15.273449,34.461903
ceers-full-grizli-v7.2-fix,f115w_tot_1,364,0.866251,1.0052129,0.0061,73958,2.1473694,3.1150577,6.6377387
ceers-full-grizli-v7.2-fix,f125w_tot_1,203,0.943637,1.0045743,0.0061,75006,10.926052,16.50445,25.977327
ceers-full-grizli-v7.2-fix,f1280w_tot_1,399,2.376018,1.0,0.0061,2850,75.043686,156.15323,683.274
ceers-full-grizli-v7.2-fix,f140w_tot_1,204,0.960043,1.0038396,0.0061,66247,19.406723,28.882366,44.421474
ceers-full-grizli-v7.2-fix,f1500w_tot_1,400,3.20918,1.0,0.0061,2343,101.509964,213.90817,1173.134
ceers-full-grizli-v7.2-fix,f150w_tot_1,365,0.861518,1.0033835,0.0061,70163,2.688612,3.868062,6.4835052
ceers-full-grizli-v7.2-fix,f160w_tot_1,205,0.973751,1.0032372,0.0061,75151,9.639863,13.725147,22.227219
ceers-full-grizli-v7.2-fix,f1800w_tot_1,401,3.842774,1.0,0.0061,3288,100.1054,134.77083,259.51517
ceers-full-grizli-v7.2-fix,f182m_tot_1,370,0.90068,1.0024585,0.0061,10943,3.1110036,4.9027705,8.848143
ceers-full-grizli-v7.2-fix,f200w_tot_1,366,0.897878,1.0022272,0.0061,70230,2.0506155,3.0883853,5.3140836
ceers-full-grizli-v7.2-fix,f2100w_tot_1,402,4.783979,1.0,0.0061,79,80.94488,115.627174,435.01443
ceers-full-grizli-v7.2-fix,f210m_tot_1,371,0.920488,1.002048,0.0061,11455,3.38785,5.418254,11.528909
ceers-full-grizli-v7.2-fix,f277w_tot_1,375,1.0,1.0014297,0.0061,72535,1.7736506,2.5565777,4.4701405
ceers-full-grizli-v7.2-fix,f356w_tot_1,376,1.079638,1.0002645,0.0061,74933,1.6218041,2.350925,4.7321725
ceers-full-grizli-v7.2-fix,f410m_tot_1,383,1.119493,1.0,0.0061,69681,3.7778373,4.9748254,8.10884
ceers-full-grizli-v7.2-fix,f435w_tot_1,233,1.056324,1.023508,0.0061,61292,4.0216646,6.270328,10.708887
ceers-full-grizli-v7.2-fix,f444w_tot_1,377,1.157503,1.0000001,0.0061,73274,2.4192178,3.8811238,6.503175
ceers-full-grizli-v7.2-fix,f560w_tot_1,395,1.336112,1.0,0.0061,6510,10.824473,18.76941,36.679756
ceers-full-grizli-v7.2-fix,f606w_tot_1,236,0.903465,1.0159616,0.0061,76432,4.541277,6.3860054,10.380729
ceers-full-grizli-v7.2-fix,f606wu_tot_1,214,0.905366,1.0160595,0.0061,2688,16.363882,21.73048,42.95588
ceers-full-grizli-v7.2-fix,f770w_tot_1,396,1.585876,1.0,0.0061,6781,8.181526,16.795244,31.94269
ceers-full-grizli-v7.2-fix,f814w_tot_1,239,0.848567,1.0097431,0.0061,76467,4.9090924,6.7395983,11.9459715
ceers-full-grizli-v7.4-fix,f070w_tot_1,362,0.95748,1.012081,0.0061,8047,4.060979,5.3137527,8.116835
ceers-full-grizli-v7.4-fix,f090w_tot_1,363,0.911172,1.0079861,0.0061,75991,2.4528525,3.6525462,6.4195476
ceers-full-grizli-v7.4-fix,f105w_tot_1,202,0.931464,1.0061274,0.0061,17050,5.8780775,15.098561,33.519695
ceers-full-grizli-v7.4-fix,f115w_tot_1,364,0.866691,1.0052129,0.0061,77800,1.9857022,2.9775188,6.1720414
ceers-full-grizli-v7.4-fix,f125w_tot_1,203,0.944716,1.0045743,0.0061,78007,10.740478,16.444368,25.703796
ceers-full-grizli-v7.4-fix,f140m_tot_1,368,0.878515,1.0037149,0.0061,12648,5.215401,7.4062967,12.258801
ceers-full-grizli-v7.4-fix,f140w_tot_1,204,0.961908,1.0038396,0.0061,69041,19.243067,28.78481,43.998783
ceers-full-grizli-v7.4-fix,f150w_tot_1,365,0.863698,1.0033835,0.0061,74419,2.3478782,3.6799917,6.132758
ceers-full-grizli-v7.4-fix,f160w_tot_1,205,0.977003,1.0032372,0.0061,78164,9.55148,13.671186,22.026392
ceers-full-grizli-v7.4-fix,f182m_tot_1,370,0.907266,1.0024585,0.0061,19413,2.8232741,4.685865,8.440607
ceers-full-grizli-v7.4-fix,f200w_tot_1,366,0.900453,1.0022272,0.0061,75779,1.8207134,2.9368427,5.023567
ceers-full-grizli-v7.4-fix,f210m_tot_1,371,0.9262,1.002048,0.0061,12882,3.31755,5.307801,10.850834
ceers-full-grizli-v7.4-fix,f277w_tot_1,375,1.0,1.0014297,0.0061,76515,1.5031346,2.443935,4.2286334
ceers-full-grizli-v7.4-fix,f356w_tot_1,376,1.073404,1.0002645,0.0061,80486,1.3808424,2.251347,4.531405
ceers-full-grizli-v7.4-fix,f410m_tot_1,383,1.107571,1.0,0.0061,75702,3.187453,4.75957,7.703865
ceers-full-grizli-v7.4-fix,f430m_tot_1,384,1.148659,1.0,0.0061,13122,4.739188,6.716383,11.713675
ceers-full-grizli-v7.4-fix,f435w_tot_1,233,1.054934,1.023508,0.0061,63903,3.9880996,6.2282605,10.580659
ceers-full-grizli-v7.4-fix,f444w_tot_1,377,1.137376,1.0000001,0.0061,76966,2.1011026,3.7010138,6.134001
ceers-full-grizli-v7.4-fix,f444w-f470n_tot_1,390,1.177975,1.0,0.0061,72677,20.42384,27.168156,44.471455
ceers-full-grizli-v7.4-fix,f480m_tot_1,386,1.185791,1.0000002,0.0061,13102,6.137752,8.739043,14.617972
ceers-full-grizli-v7.4-fix,f606w_tot_1,236,0.90026,1.0159616,0.0061,81317,4.5214906,6.3934345,10.361837
ceers-full-grizli-v7.4-fix,f606wu_tot_1,214,0.905866,1.0160595,0.0061,2748,16.333803,21.724918,43.25803
ceers-full-grizli-v7.4-fix,f814w_tot_1,239,0.852395,1.0097431,0.0061,81464,4.866264,6.739447,11.85279
cluster-j002748p2616-grizli-v7.4-fix,f110w_tot_1,241,0.98,1.0309864,0.0345,2460,17.711317,24.46236,50.452305
cluster-j002748p2616-grizli-v7.4-fix,f140w_tot_1,204,0.995922,1.0219073,0.0345,2453,23.193716,32.128025,63.151054
cluster-j002748p2616-grizli-v7.4-fix,f150w2_tot_1,367,0.86,1.0193241,0.0345,3000,2.7900143,4.165958,10.28712
cluster-j002748p2616-grizli-v7.4-fix,f322w2_tot_1,378,1.1,1.0045106,0.0345,2981,2.3008494,3.3934858,8.930156
cluster-j002748p2616-grizli-v7.4-fix,f606w_tot_1,236,0.88639,1.0935963,0.0345,2847,10.567507,14.1803875,26.702606
cluster-j002748p2616-grizli-v7.4-fix,f775w_tot_1,238,0.85,1.0603964,0.0345,3019,6.742099,9.606351,18.536285
cluster-j002748p2616-grizli-v7.5-fix,f110w_tot_1,241,0.954892,1.0309864,0.0345,2458,17.704557,24.414598,50.22959
cluster-j002748p2616-grizli-v7.5-fix,f140w_tot_1,204,0.971327,1.0219073,0.0345,2451,23.166595,32.1205,63.19124
cluster-j002748p2616-grizli-v7.5-fix,f150w2_tot_1,367,0.85733,1.0193241,0.0345,2999,2.8128521,4.2912107,11.769442
cluster-j002748p2616-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0045106,0.0345,2980,2.3311667,3.5132768,10.809479
cluster-j002748p2616-grizli-v7.5-fix,f606w_tot_1,236,0.885439,1.0935963,0.0345,2846,10.567174,14.176677,26.7355
cluster-j002748p2616-grizli-v7.5-fix,f775w_tot_1,238,0.842536,1.0603964,0.0345,3018,6.741754,9.601768,18.511236
cluster-j004432m4038-grizli-v7.5-fix,f150w2_tot_1,367,0.857801,1.0054573,0.0098,3478,2.673268,3.8314676,8.417972
cluster-j004432m4038-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0012808,0.0098,3470,2.1946704,3.0914521,8.631276
cluster-j004432m4038-grizli-v7.5-fix,f606w_tot_1,236,0.886089,1.0257638,0.0098,3498,7.373881,9.449193,15.231194
cluster-j014004m0555-grizli-v7.5-fix,f110w_tot_1,241,0.967045,1.0237207,0.0265,1858,17.971367,24.812317,50.491665
cluster-j014004m0555-grizli-v7.5-fix,f140w_tot_1,204,0.978107,1.0167857,0.0265,1857,23.92128,32.7588,63.708183
cluster-j014004m0555-grizli-v7.5-fix,f150w2_tot_1,367,0.860781,1.0148151,0.0265,2759,3.0029993,4.3859506,11.143715
cluster-j014004m0555-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0034642,0.0265,2747,2.4655132,3.6310887,11.125719
cluster-j014004m0555-grizli-v7.5-fix,f606w_tot_1,236,0.887623,1.0711621,0.0265,2668,11.665987,15.686401,27.364447
cluster-j014004m0555-grizli-v7.5-fix,f814w_tot_1,239,0.831819,1.0430084,0.0265,2656,15.722447,21.019382,36.102093
cluster-j014256p4438-grizli-v7.5-fix,f105w_tot_1,202,0.954311,1.0815078,0.0783,2389,13.045181,19.749866,46.213448
cluster-j014256p4438-grizli-v7.5-fix,f125w_tot_1,203,0.967315,1.0603085,0.0783,2200,31.596308,45.91647,100.387596
cluster-j014256p4438-grizli-v7.5-fix,f140w_tot_1,204,0.985583,1.0504005,0.0783,2203,26.034296,37.84622,82.18089
cluster-j014256p4438-grizli-v7.5-fix,f150w2_tot_1,367,0.885038,1.0443134,0.0783,2578,2.8495219,4.59638,13.980643
cluster-j014256p4438-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0423527,0.0783,2201,18.19459,26.582851,58.81247
cluster-j014256p4438-grizli-v7.5-fix,f322w2_tot_1,378,1.145804,1.0102445,0.0783,2541,2.4363856,3.898567,12.271283
cluster-j014256p4438-grizli-v7.5-fix,f435w_tot_1,233,1.141249,1.347282,0.0783,2607,12.63827,18.124062,37.467533
cluster-j014256p4438-grizli-v7.5-fix,f606w_tot_1,236,0.882052,1.2247626,0.0783,2615,8.22421,11.752915,25.581709
cluster-j014256p4438-grizli-v7.5-fix,f606wu_tot_1,214,0.920217,1.2263004,0.0783,2495,16.05739,22.412954,48.381817
cluster-j014256p4438-grizli-v7.5-fix,f814w_tot_1,239,0.823205,1.1323887,0.0783,2614,12.179729,17.317453,37.130276
cluster-j014256p4438-grizli-v7.5-fix,f814wu_tot_1,217,0.872472,1.1324961,0.0783,2494,18.279205,26.279343,57.481014
cluster-j015120m5954-grizli-v7.5-fix,f105w_tot_1,202,0.979316,1.0184927,0.0183,2187,17.18109,22.413448,40.66585
cluster-j015120m5954-grizli-v7.5-fix,f125w_tot_1,203,0.992226,1.0137848,0.0183,2181,18.356388,23.955046,43.1643
cluster-j015120m5954-grizli-v7.5-fix,f140w_tot_1,204,0.999346,1.0115622,0.0183,2182,17.16446,22.384558,40.204296
cluster-j015120m5954-grizli-v7.5-fix,f150w2_tot_1,367,0.886953,1.010211,0.0183,3671,2.6140804,3.7455506,9.069008
cluster-j015120m5954-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0097429,0.0183,2186,23.518377,30.592981,54.938667
cluster-j015120m5954-grizli-v7.5-fix,f322w2_tot_1,378,1.125017,1.0023919,0.0183,3661,2.1197634,3.0859673,10.115123
cluster-j015120m5954-grizli-v7.5-fix,f606w_tot_1,236,0.907208,1.0486317,0.0183,3276,11.592031,15.192421,26.246458
cluster-j015120m5954-grizli-v7.5-fix,f814w_tot_1,239,0.850344,1.0295097,0.0183,3177,18.19236,23.8083,40.329338
cluster-j015236m2854-grizli-v7.5-fix,f110w_tot_1,241,0.964821,1.0116599,0.0131,2259,21.140594,28.92623,51.318623
cluster-j015236m2854-grizli-v7.5-fix,f140w_tot_1,204,0.976408,1.0082635,0.0131,2256,25.929571,35.197044,62.97106
cluster-j015236m2854-grizli-v7.5-fix,f150w2_tot_1,367,0.859191,1.0073005,0.0131,2971,2.7615619,4.165315,11.172418
cluster-j015236m2854-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0017122,0.0131,2961,2.2764878,3.4234967,10.987631
cluster-j015236m2854-grizli-v7.5-fix,f606w_tot_1,236,0.885548,1.0345837,0.0131,2896,11.040001,14.448963,26.071898
cluster-j015236m2854-grizli-v7.5-fix,f814w_tot_1,239,0.831323,1.0210385,0.0131,2843,14.685422,19.408646,35.143295
cluster-j015244m1357-grizli-v7.5-fix,f105w_tot_1,202,0.989428,1.0126971,0.0126,3533,10.072037,13.447433,25.422169
cluster-j015244m1357-grizli-v7.5-fix,f125w_tot_1,203,0.985611,1.0094712,0.0126,3552,8.394027,11.35495,36.983257
cluster-j015244m1357-grizli-v7.5-fix,f140w_tot_1,204,1.010717,1.0079468,0.0126,3367,25.684807,33.96635,55.977337
cluster-j015244m1357-grizli-v7.5-fix,f150w2_tot_1,367,0.901562,1.0070211,0.0126,3897,2.8517888,4.1148334,9.309767
cluster-j015244m1357-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0066981,0.0126,3552,9.513338,12.845657,25.292995
cluster-j015244m1357-grizli-v7.5-fix,f322w2_tot_1,378,1.128366,1.0016468,0.0126,3883,2.3247163,3.3852646,9.649419
cluster-j015244m1357-grizli-v7.5-fix,f435w_tot_1,233,1.120079,1.0491632,0.0126,3878,12.529489,16.635971,26.826078
cluster-j015244m1357-grizli-v7.5-fix,f606w_tot_1,236,1.0,1.0332426,0.0126,0,-1.0,-1.0,-1.0
cluster-j015244m1357-grizli-v7.5-fix,f625w_tot_1,237,0.910739,1.029675,0.0126,3921,4.299562,6.4118443,11.188977
cluster-j015244m1357-grizli-v7.5-fix,f775w_tot_1,238,0.874685,1.0216519,0.0126,3927,4.78241,6.9143343,11.660249
cluster-j015244m1357-grizli-v7.5-fix,f814w_tot_1,239,1.0,1.0202276,0.0126,0,-1.0,-1.0,-1.0
cluster-j015244m1357-grizli-v7.5-fix,f850lp_tot_1,240,0.918395,1.0164702,0.0126,3924,9.666173,14.365699,24.300869
cluster-j020612m0114-grizli-v7.5-fix,f140w_tot_1,204,0.995241,1.0151904,0.024,2620,33.70665,44.59024,82.435234
cluster-j020612m0114-grizli-v7.5-fix,f150w2_tot_1,367,0.859543,1.0134095,0.024,3268,3.0049677,4.292908,9.615952
cluster-j020612m0114-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0031374,0.024,3255,2.5128458,3.5377488,9.450585
cluster-j024812p0238-grizli-v7.5-fix,f110w_tot_1,241,0.980524,1.0450191,0.0498,2191,18.336317,24.507318,46.12853
cluster-j024812p0238-grizli-v7.5-fix,f140w_tot_1,204,0.991952,1.031773,0.0498,2182,24.245876,32.674168,59.465714
cluster-j024812p0238-grizli-v7.5-fix,f150w2_tot_1,367,0.858371,1.0279949,0.0498,2879,3.05598,4.4848976,11.336663
cluster-j024812p0238-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0065126,0.0498,2863,2.5679135,3.6988313,10.848295
cluster-j032728m1326-grizli-v7.4-fix,f125w_tot_1,203,0.979897,1.0517815,0.0675,2463,28.777618,37.351696,67.58582
cluster-j032728m1326-grizli-v7.4-fix,f140w_tot_1,204,0.995922,1.043303,0.0675,2556,20.630854,27.182478,53.973637
cluster-j032728m1326-grizli-v7.4-fix,f150w2_tot_1,367,0.86,1.0381038,0.0675,3184,2.8198287,4.031266,9.5892725
cluster-j032728m1326-grizli-v7.4-fix,f160w_tot_1,205,1.005706,1.0364066,0.0675,2454,37.664555,48.764706,87.8355
cluster-j032728m1326-grizli-v7.4-fix,f322w2_tot_1,378,1.1,1.00883,0.0675,3168,2.3315494,3.284411,8.989866
cluster-j032728m1326-grizli-v7.4-fix,f606wu_tot_1,214,0.88639,1.1923524,0.0675,2592,18.714745,24.270248,44.897312
cluster-j032728m1326-grizli-v7.4-fix,f814w_tot_1,239,0.834041,1.1131535,0.0675,2814,15.8629675,22.140158,45.561054
cluster-j032728m1326-grizli-v7.4-fix,f814wu_tot_1,217,0.83,1.1132455,0.0675,2575,19.821383,25.654623,48.21757
cluster-j032728m1326-grizli-v7.5-fix,f125w_tot_1,203,0.995293,1.0517815,0.0675,2460,28.776264,37.351486,67.65938
cluster-j032728m1326-grizli-v7.5-fix,f140w_tot_1,204,1.005249,1.043303,0.0675,2553,20.629879,27.18336,54.009983
cluster-j032728m1326-grizli-v7.5-fix,f150w2_tot_1,367,0.887442,1.0381038,0.0675,3181,2.8435752,4.1327777,11.353095
cluster-j032728m1326-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0364066,0.0675,2451,37.65998,48.77896,87.93204
cluster-j032728m1326-grizli-v7.5-fix,f322w2_tot_1,378,1.126937,1.00883,0.0675,3165,2.3651056,3.4008977,11.597241
cluster-j032728m1326-grizli-v7.5-fix,f606wu_tot_1,214,0.911285,1.1923524,0.0675,2589,18.71067,24.277512,44.952816
cluster-j032728m1326-grizli-v7.5-fix,f814w_tot_1,239,0.841747,1.1131535,0.0675,2811,15.871431,22.19999,45.417484
cluster-j032728m1326-grizli-v7.5-fix,f814wu_tot_1,217,0.859785,1.1132455,0.0675,2572,19.815222,25.650188,48.357334
cluster-j032940m0212-grizli-v7.5-fix,f105w_tot_1,202,0.972432,1.054378,0.0529,2435,12.360872,17.264614,33.65673
cluster-j032940m0212-grizli-v7.5-fix,f110w_tot_1,241,0.984439,1.0478845,0.0529,2206,9.257287,12.667423,23.694841
cluster-j032940m0212-grizli-v7.5-fix,f125w_tot_1,203,0.98899,1.0403619,0.0529,2352,12.538011,17.089298,31.105583
cluster-j032940m0212-grizli-v7.5-fix,f140w_tot_1,204,0.993015,1.0337833,0.0529,2428,10.9856825,15.35205,30.024591
cluster-j032940m0212-grizli-v7.5-fix,f150w2_tot_1,367,0.893058,1.0297593,0.0529,2844,3.0249696,4.721852,12.474884
cluster-j032940m0212-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0284221,0.0529,2442,11.77964,16.425028,31.311218
cluster-j032940m0212-grizli-v7.5-fix,f322w2_tot_1,378,1.119231,1.0069184,0.0529,2824,2.6055198,3.9763405,12.245492
cluster-j032940m0212-grizli-v7.5-fix,f390wu_tot_1,210,1.10891,1.2452639,0.0529,2440,11.169943,16.382761,37.91012
cluster-j032940m0212-grizli-v7.5-fix,f435w_tot_1,233,1.062188,1.2231517,0.0529,2556,13.345154,19.054293,39.188717
cluster-j032940m0212-grizli-v7.5-fix,f475w_tot_1,234,1.017965,1.1997305,0.0529,2611,10.379917,14.558092,30.101324
cluster-j032940m0212-grizli-v7.5-fix,f606w_tot_1,236,0.921792,1.1469433,0.0529,2609,8.715555,12.376143,25.153238
cluster-j032940m0212-grizli-v7.5-fix,f625w_tot_1,237,0.890796,1.1305693,0.0529,2540,13.474654,19.238651,38.69439
cluster-j032940m0212-grizli-v7.5-fix,f775w_tot_1,238,0.864949,1.0940723,0.0529,2631,16.34947,23.475245,47.405243
cluster-j032940m0212-grizli-v7.5-fix,f814w_tot_1,239,0.86008,1.0876595,0.0529,2810,9.779459,13.824825,26.042864
cluster-j032940m0212-grizli-v7.5-fix,f850lp_tot_1,240,0.896491,1.0709734,0.0529,2833,22.55464,31.501461,56.22563
cluster-j033628m4704-grizli-v7.5-fix,f110w_tot_1,241,0.980113,1.0071052,0.008,2694,15.020437,19.377842,31.53295
cluster-j033628m4704-grizli-v7.5-fix,f150w2_tot_1,367,0.859883,1.004453,0.008,3690,2.5658374,3.6693978,7.7614374
cluster-j033628m4704-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0010455,0.008,3682,2.1150177,2.974943,7.579377
cluster-j033932m4545-grizli-v7.5-fix,f150w2_tot_1,367,0.857373,1.0050108,0.009,3814,2.5480888,3.573455,7.4415417
cluster-j033932m4545-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0011762,0.009,3794,2.1124282,2.9467776,7.288258
cluster-j033932m4545-grizli-v7.5-fix,f606w_tot_1,236,0.885217,1.0236366,0.009,3829,7.049614,9.005667,13.863212
cluster-j034420m5453-grizli-v7.5-fix,f150w2_tot_1,367,0.857316,1.0088668,0.0159,2891,2.7193315,4.068288,11.176663
cluster-j034420m5453-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0020782,0.0159,2862,2.2625227,3.424917,11.580738
cluster-j034420m5453-grizli-v7.5-fix,f606w_tot_1,236,0.882774,1.0421251,0.0159,2908,7.623712,9.826476,19.080883
cluster-j035620m5338-grizli-v7.5-fix,f110w_tot_1,241,0.986332,1.010497,0.0118,3000,9.068818,12.03485,22.086077
cluster-j035620m5338-grizli-v7.5-fix,f150w2_tot_1,367,0.892304,1.006574,0.0118,3629,2.4958541,3.667698,7.9326253
cluster-j035620m5338-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0062715,0.0118,2987,16.707594,22.047556,39.524567
cluster-j035620m5338-grizli-v7.5-fix,f322w2_tot_1,378,1.135006,1.0015422,0.0118,3613,2.1094549,3.0426514,7.725563
cluster-j035620m5338-grizli-v7.5-fix,f606w_tot_1,236,0.910579,1.0311004,0.0118,3658,3.3247864,4.531263,7.429796
cluster-j035620m5338-grizli-v7.5-fix,f814w_tot_1,239,0.851516,1.0189314,0.0118,3658,7.071438,9.80217,16.475578
cluster-j035732m4521-grizli-v7.5-fix,f110w_tot_1,241,0.979945,1.0055914,0.0063,3043,12.560838,16.298317,26.397697
cluster-j035732m4521-grizli-v7.5-fix,f150w2_tot_1,367,0.859823,1.0035053,0.0063,3616,2.5059383,3.5964305,7.601865
cluster-j035732m4521-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0008233,0.0063,3614,2.104557,2.9985008,7.7041783
cluster-j044904m4902-grizli-v7.5-fix,f110w_tot_1,241,0.980023,1.008532,0.0096,1491,15.45904,20.126698,33.818012
cluster-j044904m4902-grizli-v7.5-fix,f150w2_tot_1,367,0.860031,1.0053456,0.0096,3629,2.7127757,3.880027,9.160554
cluster-j044904m4902-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0012547,0.0096,3606,2.2593417,3.2315302,9.53099
cluster-j045628m4906-grizli-v7.5-fix,f110w_tot_1,241,0.980185,1.0061255,0.0069,2472,15.074468,19.467775,32.95861
cluster-j045628m4906-grizli-v7.5-fix,f150w2_tot_1,367,0.859735,1.0038397,0.0069,3252,2.710774,3.8820026,9.66698
cluster-j045628m4906-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0009017,0.0069,3239,2.2579849,3.2307804,9.649758
cluster-j051656m5755-grizli-v7.5-fix,f150w2_tot_1,367,0.853124,1.0097067,0.0174,3410,2.6941643,3.905975,10.089038
cluster-j051656m5755-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0022743,0.0174,3402,2.2487743,3.2627923,10.666404
cluster-j051656m5755-grizli-v7.5-fix,f606w_tot_1,236,0.881453,1.046187,0.0174,3431,7.050915,9.218796,16.67469
cluster-j053340m5005-grizli-v7.5-fix,f150w2_tot_1,367,0.857096,1.0165039,0.0295,3286,2.7678165,3.9493535,8.573779
cluster-j053340m5005-grizli-v7.5-fix,f322w2_tot_1,378,1.0,1.0038567,0.0295,3248,2.3127854,3.260304,8.320034
cluster-j053340m5005-grizli-v7.5-fix,f814w_tot_1,239,0.832392,1.0479903,0.0295,3040,11.505897,14.581023,22.696379
cluster-j054636m5346-grizli-v7.5-fix,f150w2_tot_1,367,0.865662,1.0454668,0.0803,3589,2.8064878,4.2144613,10.837232
cluster-j054636m5346-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.0434575,0.0803,3520,12.349265,17.046282,29.252642
cluster-j054636m5346-grizli-v7.5-fix,f322w2_tot_1,378,1.106721,1.0105065,0.0803,3587,2.364694,3.5801256,12.187345
cluster-j054636m5346-grizli-v7.5-fix,f814w_tot_1,239,0.835295,1.1359864,0.0803,3632,11.663458,15.397308,27.748798
cluster-j151852m8130-grizli-v7.5-fix,f105w_tot_1,202,0.95705,1.2644165,0.2348,2225,16.871841,23.08518,47.11439
cluster-j151852m8130-grizli-v7.5-fix,f125w_tot_1,203,0.969797,1.1918006,0.2348,2222,32.86998,45.453335,91.717735
cluster-j151852m8130-grizli-v7.5-fix,f140w_tot_1,204,0.989452,1.1587317,0.2348,2225,26.228708,35.76566,72.60646
cluster-j151852m8130-grizli-v7.5-fix,f150w2_tot_1,367,0.90715,1.1379029,0.2348,2618,3.1297555,5.077415,20.250082
cluster-j151852m8130-grizli-v7.5-fix,f160w_tot_1,205,1.0,1.1324148,0.2348,2225,18.395252,25.39322,52.062138
cluster-j151852m8130-grizli-v7.5-fix,f322w2_tot_1,378,1.205075,1.0307939,0.2348,2569,2.64544,4.2947254,20.04569
cluster-j151852m8130-grizli-v7.5-fix,f435w_tot_1,233,1.235713,2.4419572,0.2348,2651,13.658857,19.091187,37.910866
cluster-j151852m8130-grizli-v7.5-fix,f606w_tot_1,236,0.920909,1.8305926,0.2348,2674,6.7383657,9.207158,18.912561
cluster-j151852m8130-grizli-v7.5-fix,f814w_tot_1,239,0.84377,1.450629,0.2348,2664,12.718105,17.44124,35.449894
cluster-j161548m0609-grizli-v7.4-fix,f105w_tot_1,202,0.962803,1.3217467,0.2793,1532,17.87568,25.84535,60.831623
